oloc_01J0295JSBSYFYE9ZRAEHJ4AJD,,TransTech Social,,,Los Angeles,,f,gdst_01GW2HJ23GMD17FBJMJWD16PZ1,ctry_01GW2HHDK9M26M80SG63T21SVH,,,,,,t,f,orgn_01J025AVQG1S92B61DY06Q44SR,,2024-06-10 23:54:07.533,2024-06-28 21:56:46.131,,,f,HIDDEN
oloc_01J1WY0XNMNVXDEJ848Q0WM9GH,,National Org,"",,Los Angeles,,f,gdst_01GW2HJ23GMD17FBJMJWD16PZ1,ctry_01GW2HHDK9M26M80SG63T21SVH,,,,,,t,f,orgn_01H29CX1TRDGZZ73ETGHRN910M,,2024-07-03 18:34:31.992,2024-07-29 21:21:59.281,,,f,FULL
oloc_01J4CD95CDDA7DVDB7M4774FT9,,Washington DC,,,Washington,,f,gdst_01GW2HJ5A278S2G84AB3N9FCW0,ctry_01GW2HHDK9M26M80SG63T21SVH,-77.03687,38.907192,0101000020E6100000000000205C4253C0000000E01E744340,"{'"type'": '"Point'", '"coordinates'": [-77.036872864, 38.90719223]}",POINT(-77.03687286376953 38.90719223022461),t,f,orgn_01J4AXFDJ9VRX1D5RRF6MJFJAM,,2024-08-03 15:21:10.802,2024-08-03 15:24:53.299,,,f,PARTIAL
oloc_01GVH3VFFZ9C8A9X6BZ6EF2J56,5e7e4bdcd54f1760921a4585,The Capital Area Immigrants’ Rights (CAIR) Coalition,1612 K St NW,,Washington,20006,t,gdst_01GW2HJ5A278S2G84AB3N9FCW0,ctry_01GW2HHDK9M26M80SG63T21SVH,-77.037,38.902,0101000020E6100000EE7C3F355E4253C0FA7E6ABC74734340,"{'"type'": '"Point'", '"coordinates'": [-77.037, 38.902]}",POINT (-77.037 38.902),f,t,orgn_01GVH3V446G607JE4V8YJQ2XEE,,2020-03-27 18:54:20.544,2024-08-06 20:56:28.858,,,f,FULL
oloc_01J4QNEWB8M3T2B1KA509RBHXS,,LA ,,,Los Angeles,,f,gdst_01GW2HJ23GMD17FBJMJWD16PZ1,ctry_01GW2HHDK9M26M80SG63T21SVH,-118.242645,34.05491,0101000020E610000000000080878F5DC00000004007074140,"{'"type'": '"Point'", '"coordinates'": [-118.242645264, 34.054908752]}",POINT(-118.24264526367188 34.054908752441406),t,f,orgn_01J3C5SYXBPYTEHGVAN27E8TH5,,2024-08-08 00:15:45.517,2024-08-08 00:23:07.943,,,f,PARTIAL
oloc_01J4YG0DKY6HV1D2Y0GZEYAGFA,,Global ,,,New York,,f,gdst_01GW2HJXH936VB5WWAHK8S8X0A,ctry_01GW2HHDK9M26M80SG63T21SVH,-74.005974,40.712776,0101000020E6100000000000E0618052C0000000403C5B4440,"{'"type'": '"Point'", '"coordinates'": [-74.005973816, 40.712776184]}",POINT(-74.00597381591797 40.71277618408203),t,f,orgn_01J4W2SD24EEBGYN6A67P5JS46,,2024-08-10 15:55:09.826,2024-08-10 16:11:05.493,,,f,HIDDEN
oloc_01J5DZKHTJNRJ0NDGA04NSMK8C,,"Miami Beach, FL",,,Miami Beach,,f,gdst_01GW2HJ5XJRY6B6JNVZ8G8NFJY,ctry_01GW2HHDK9M26M80SG63T21SVH,-80.13004,25.790653,0101000020E6100000000000A0520854C00000004068CA3940,"{'"type'": '"Point'", '"coordinates'": [-80.13004303, 25.790653229]}",POINT(-80.13004302978516 25.790653228759766),t,f,orgn_01J5DZ49E121VXSVAFVEM694XJ,,2024-08-16 16:16:21.851,2024-08-16 16:20:55.843,,,f,HIDDEN
oloc_01J5QZ6JBMM0RBDG2ZTWHWCK4P,,Estle Center,1030 5th Avenue Southeast,,Cedar Rapids,52403,f,gdst_01GW2HJC4WJWMZA8VDNVVE5RZQ,ctry_01GW2HHDK9M26M80SG63T21SVH,-91.65539,41.981388,0101000020E6100000000000E0F1E956C0000000209EFD4440,"{'"type'": '"Point'", '"coordinates'": [-91.655387878, 41.981388092]}",POINT(-91.65538787841797 41.981388092041016),t,f,orgn_01J56PFA6W9XCAWAXJAEE2APDP,,2024-08-20 13:21:40.728,2024-08-20 13:21:47.637,,,f,FULL
oloc_01J6TW8RKZ266PAN94WCKM9260,,South Texas,,,McAllen,,f,gdst_01GW2HK7G3WV9NP68CJ02WPMV7,ctry_01GW2HHDK9M26M80SG63T21SVH,-98.23001,26.203407,0101000020E610000000000080B88E58C00000008012343A40,"{'"type'": '"Point'", '"coordinates'": [-98.230010986, 26.203407288]}",POINT(-98.23001098632812 26.203407287597656),t,f,orgn_01J53Y4DTEHMXJE4KQ3ZZHGN2K,,2024-09-03 02:43:52.066,2024-09-03 02:57:13.055,,,f,PARTIAL
oloc_01GVH3WJFC58PBG92XXY4687PH,628d12850fdd51002e0ffb81,Main Office,1924 Cliff Valley Way NE,,Atlanta,30329,t,gdst_01GW2HJ6WC0EDHHCHG998QT3N0,ctry_01GW2HHDK9M26M80SG63T21SVH,-84.325,33.836,0101000020E6100000CDCCCCCCCC1455C05EBA490C02EB4040,"{'"type'": '"Point'", '"coordinates'": [-84.325, 33.836]}",POINT (-84.325 33.836),t,f,orgn_01GVH3VAPFH7NVA6Y49M8Q0XTC,,2022-05-24 17:06:19.295,2024-03-08 22:22:22.584,,,f,HIDDEN
oloc_01H56ER3P41SB0SAPQRZAY0374,645a7766e0505c000887413e,Transform Health—Turfland (Central Clinic),2195 Harrodsburg Road,,Lexington,40504,t,gdst_01GW2HJF2WCKZ47HGSYQFANCDZ,ctry_01GW2HHDK9M26M80SG63T21SVH,-84.54,38.026,,"{'"type'": '"Point'", '"coordinates'": [-84.54, 38.026]}",POINT (-84.54 38.026),t,f,orgn_01GVXXKS46QKR5RV2Z6G826A1F,,2023-02-28 23:16:49.172,2024-03-08 22:22:22.584,,,f,HIDDEN
oloc_01HQBFZZE558CW5NY5FDEMG90Y,,Clinic,1435 Garrison St. Suite 110,,Lakewood,80215,f,gdst_01GW2HJ35FAMD0V0YSSPYPMG46,ctry_01GW2HHDK9M26M80SG63T21SVH,-105.10002,39.739285,0101000020E6100000000000C066465AC0000000E0A0DE4340,"{'"type'": '"Point'", '"coordinates'": [-105.100021362, 39.739284515]}",POINT(-105.10002136230469 39.73928451538086),t,f,orgn_01HQBFZZCX39VF2SGPYKRM3978,,2024-02-23 22:03:32.699,2024-03-08 22:22:22.584,,,f,HIDDEN
oloc_01HQBFZZR52S8WDKT3Q8J4TMCR,,UNM Truman Health Services,"801 Encino Place NE, Building F",,Albuquerque,87102,f,gdst_01GW2HJW29RXPB0ZW6ZTTPH7DY,ctry_01GW2HHDK9M26M80SG63T21SVH,-106.63163,35.08895,0101000020E6100000000000A06CA85AC0000000C0628B4140,"{'"type'": '"Point'", '"coordinates'": [-106.631629944, 35.088951111]}",POINT(-106.63162994384766 35.088951110839844),t,f,orgn_01HQBFZZPPX0K7FQR212W51KBB,,2024-02-23 22:03:32.699,2024-03-08 22:22:22.584,,,f,HIDDEN
oloc_01HQBFZZZ039WESZM8MY4K8X46,,Cleveland Plastic Surgery Office,25700 Science Park Drive Landmark Centre Suite # 190,,Beachwood,44122,f,gdst_01GW2HK0N4V9YBGBSQVN4JRKKW,ctry_01GW2HHDK9M26M80SG63T21SVH,-81.496506,41.469456,0101000020E6100000000000C0C65F54C00000002017BC4440,"{'"type'": '"Point'", '"coordinates'": [-81.496505737, 41.469455719]}",POINT(-81.49650573730469 41.46945571899414),t,f,orgn_01HQBFZZY2XGW89NV7MDNT1NVK,,2024-02-23 22:03:32.699,2024-03-08 22:22:22.584,,,f,HIDDEN
oloc_01HQBG00Z5X39SB7FTG3BTB17Z,,"Carol Whitehill Moses Center of Washington, DC",1225 4th St. NE,,Washington,20002,f,gdst_01GW2HJ5A278S2G84AB3N9FCW0,ctry_01GW2HHDK9M26M80SG63T21SVH,-77.00046,38.90639,0101000020E610000000000080074053C0000000A004744340,"{'"type'": '"Point'", '"coordinates'": [-77.000457764, 38.906391144]}",POINT(-77.00045776367188 38.90639114379883),t,f,orgn_01HQBG00R8XPV08XV7ENA0ES7J,,2024-02-23 22:03:32.699,2024-03-08 22:22:22.584,,,f,HIDDEN
oloc_01HQBG00Z53NSSR8WCE22E7MX5,,Suitland Health Center,"5001 Silver Hill Road Suite #103 Suitland, MD 20746",,Suitland,20746,f,gdst_01GW2HJHQBKA67H0WWG35J4PV7,ctry_01GW2HHDK9M26M80SG63T21SVH,-76.9219,38.851276,0101000020E610000000000060003B53C0000000A0F66C4340,"{'"type'": '"Point'", '"coordinates'": [-76.921897888, 38.851276398]}",POINT(-76.9218978881836 38.85127639770508),t,f,orgn_01HQBG00R8XPV08XV7ENA0ES7J,,2024-02-23 22:03:32.699,2024-03-08 22:22:22.584,,,f,HIDDEN
oloc_01HQBFZZY10D6S3A00GNXY2RJC,,The Garramone Center,"4725 SW 148th Ave, Suite 202",,Davie,33330,f,gdst_01GW2HJ5XJRY6B6JNVZ8G8NFJY,ctry_01GW2HHDK9M26M80SG63T21SVH,-80.346176,26.060913,0101000020E6100000000000C0271654C000000000980F3A40,"{'"type'": '"Point'", '"coordinates'": [-80.346176147, 26.060913086]}",POINT(-80.34617614746094 26.0609130859375),t,f,orgn_01HQBFZZWZ9Z4N5ZSKJGQRDJGS,,2024-02-23 22:03:32.699,2024-11-06 03:26:48.545,,,f,PARTIAL
oloc_01J31J7GZCMSRRFFB9S8W50287,,"Long Beach, CA",,,Long Beach,,f,gdst_01GW2HJ23GMD17FBJMJWD16PZ1,ctry_01GW2HHDK9M26M80SG63T21SVH,-118.19374,33.77005,0101000020E610000000000040668C5DC00000000091E24040,"{'"type'": '"Point'", '"coordinates'": [-118.193740845, 33.770050049]}",POINT(-118.19374084472656 33.770050048828125),t,f,orgn_01J2YVCE3ZA21H3R1M1RE4GKB5,,2024-07-18 00:00:19.44,2024-07-18 00:03:20.315,,,f,HIDDEN
oloc_01J1XB6R6J63Y9YF786F41V24A,,"Queens, NY",32-13 37th Street,,Austoria,11103,f,gdst_01GW2HJXH936VB5WWAHK8S8X0A,ctry_01GW2HHDK9M26M80SG63T21SVH,-73.92068,40.75929,0101000020E610000000000060EC7A52C00000006030614440,"{'"type'": '"Point'", '"coordinates'": [-73.920677185, 40.759288788]}",POINT(-73.9206771850586 40.7592887878418),t,f,orgn_01GVH3V47HGS4GDE12DKGF30CM,,2024-07-03 22:24:54.484,2024-07-03 22:43:22.638,,,f,PARTIAL
oloc_01J4CDR5BKQ0GX3HMN2NXRGXHR,,Washington DC,,,Washington,,f,gdst_01GW2HJ5A278S2G84AB3N9FCW0,ctry_01GW2HHDK9M26M80SG63T21SVH,-77.03687,38.907192,0101000020E6100000000000205C4253C0000000E01E744340,"{'"type'": '"Point'", '"coordinates'": [-77.036872864, 38.90719223]}",POINT(-77.03687286376953 38.90719223022461),t,f,orgn_01J4AXM51PEHZHFXEPBERKGDS0,,2024-08-03 15:29:22.294,2024-08-03 15:34:56.579,,,f,PARTIAL
oloc_01GVXX0X7RXWXDCXBTYMZN5MNY,63fe8e97b1e9880008bbd04e,,1000 S. Limestone University of Kentucky,,Lexington,40536,t,,ctry_01GW2HHDK9M26M80SG63T21SVH,-84.509,38.031,0101000020E61000007F6ABC74932055C08716D9CEF7034340,"{'"type'": '"Point'", '"coordinates'": [-84.509, 38.031]}",POINT (-84.509 38.031),t,t,orgn_01GVXXKS46QKR5RV2Z6G826A1F,,2023-02-28 23:16:49.172,2024-07-29 21:21:59.281,,,f,FULL
oloc_01J1GTJX7KYBDSZ59BD04Z5546,,Boston Dummy Address,398 Columbus Avenue,,Boston,02116,f,,ctry_01GW2HHDK9M26M80SG63T21SVH,-71.07643,42.344524,0101000020E610000000000040E4C451C000000060192C4540,"{'"type'": '"Point'", '"coordinates'": [-71.076431274, 42.344524384]}",POINT(-71.07643127441406 42.34452438354492),t,f,orgn_01J1G4WZ3BFQ5CDJ6HDGER73XA,,2024-06-29 01:43:33.878,2024-07-29 21:21:59.281,,,f,FULL
oloc_01J4QP7HB4SYMTNWWFQ7PD3SP5,,Oakland CA,,,Oakland,,f,gdst_01GW2HJ23GMD17FBJMJWD16PZ1,ctry_01GW2HHDK9M26M80SG63T21SVH,-122.271164,37.80435,0101000020E6100000000000C05A915EC000000000F5E64240,"{'"type'": '"Point'", '"coordinates'": [-122.27116394, 37.804351807]}",POINT(-122.27116394042969 37.804351806640625),t,f,orgn_01J4QP1N1A1QBF16HJXHX42424,,2024-08-08 00:29:13.447,2024-08-08 00:31:35.339,,,f,PARTIAL
oloc_01J4MQQA28D9431RYQTMZR6PRR,,DC Office,1025 Connecticut Avenue Northwest,Suite 701,Washington,20036,f,gdst_01GW2HJ5A278S2G84AB3N9FCW0,ctry_01GW2HHDK9M26M80SG63T21SVH,-77.03927,38.90335,0101000020E610000000000060834253C000000000A1734340,"{'"type'": '"Point'", '"coordinates'": [-77.039268494, 38.90335083]}",POINT(-77.03926849365234 38.903350830078125),t,f,orgn_01GVH3V446G607JE4V8YJQ2XEE,,2024-08-06 20:57:35.563,2024-08-06 21:06:15.278,,,f,FULL
oloc_01J4QPWMEB0T8STQBXBB4BV5YJ,,Remote,,,San Francisco,,f,gdst_01GW2HJ23GMD17FBJMJWD16PZ1,ctry_01GW2HHDK9M26M80SG63T21SVH,-122.41942,37.77493,0101000020E6100000000000C0D79A5EC0000000E030E34240,"{'"type'": '"Point'", '"coordinates'": [-122.419418335, 37.774929047]}",POINT(-122.41941833496094 37.77492904663086),f,f,orgn_01J2H7VCW21JCWZVVZM6TS4EK5,,2024-08-08 00:40:44.751,2024-08-08 00:40:44.751,,,f,HIDDEN
oloc_01J4DC2GNYTQ49BJYQDC4Q0YPK,,Bluestockings Cooperative,116 Suffolk Street,,New York,10002,f,gdst_01GW2HJXH936VB5WWAHK8S8X0A,ctry_01GW2HHDK9M26M80SG63T21SVH,-73.9859,40.718937,0101000020E610000000000000197F52C000000020065C4440,"{'"type'": '"Point'", '"coordinates'": [-73.985900879, 40.71893692]}",POINT(-73.98590087890625 40.718936920166016),t,f,orgn_01J4DBJMMG2MEVVAXSTEWV50V5,,2024-08-04 00:19:18.849,2024-08-21 21:27:19.22,,,f,FULL
oloc_01GVH3VK12KX8CA1MNG44C3EYD,5e7e4be1d54f1760921a552b,Outright Vermont,241 N. Winooski Ave,,Burlington,05401,f,gdst_01GW2HK9J2HNR9ZCJJHF8WAGDT,ctry_01GW2HHDK9M26M80SG63T21SVH,-73.209,44.487,0101000020E61000004C378941604D52C075931804563E4640,"{'"type'": '"Point'", '"coordinates'": [-73.209, 44.487]}",POINT (-73.209 44.487),t,f,orgn_01GVH3V4XW2M59R7TKZSCMWEGP,,2020-03-27 18:54:25.418,2024-10-02 14:43:45.52,,,f,PARTIAL
oloc_01HQBG00Z5TKSTRCAJ36NHTM3A,,Gaithersburg Health Center,19650 Clubhouse Road #101,,Gaithersburg,20886,f,gdst_01GW2HJHQBKA67H0WWG35J4PV7,ctry_01GW2HHDK9M26M80SG63T21SVH,-77.20687,39.17369,0101000020E6100000000000603D4D53C0000000803B964340,"{'"type'": '"Point'", '"coordinates'": [-77.206871033, 39.173690796]}",POINT(-77.20687103271484 39.17369079589844),t,f,orgn_01HQBG00R8XPV08XV7ENA0ES7J,,2024-02-23 22:03:32.699,2024-03-08 22:22:22.584,,,f,HIDDEN
oloc_01GVH3VJZASBB4T3PXP2A0YKZ1,5e7e4be1d54f1760921a54f5,Randallstown office,3510 Brenbrook Drive,,Randallstown,21133,f,gdst_01GW2HJHQBKA67H0WWG35J4PV7,ctry_01GW2HHDK9M26M80SG63T21SVH,-76.787,39.363,0101000020E6100000EE7C3F355E3253C05839B4C876AE4340,"{'"type'": '"Point'", '"coordinates'": [-76.787, 39.363]}",POINT (-76.787 39.363),t,f,orgn_01GVH3V4XMJ6E5CQ60YVAZJH02,,2020-03-27 18:54:25.37,2024-03-08 22:22:22.584,,,f,HIDDEN
oloc_01GVH3VJZAYMWA5ZZTZX4F0KPY,5e7e4be1d54f1760921a54f1,Baltimore office,1111 North Charles Street,,Baltimore,21201,t,gdst_01GW2HJHQBKA67H0WWG35J4PV7,ctry_01GW2HHDK9M26M80SG63T21SVH,-76.616,39.303,0101000020E61000008195438B6C2753C0105839B4C8A64340,"{'"type'": '"Point'", '"coordinates'": [-76.616, 39.303]}",POINT (-76.616 39.303),t,f,orgn_01GVH3V4XMJ6E5CQ60YVAZJH02,,2020-03-27 18:54:25.37,2024-03-08 22:22:22.584,,,f,HIDDEN
oloc_01HQBFZYCA9Y8RJQVWE32TVRW6,,"Seattle, WA",,,Seattle,,f,gdst_01GW2HKC6JBVM1S4P89T664V0A,ctry_01GW2HHDK9M26M80SG63T21SVH,-122.33006,47.603832,0101000020E6100000000000C01F955EC0000000604ACD4740,"{'"type'": '"Point'", '"coordinates'": [-122.330062866, 47.603832245]}",POINT(-122.33006286621094 47.60383224487305),t,f,orgn_01H9ERWYK401NPK8MJFRGH47R4,,2024-02-23 22:03:32.699,2024-02-23 22:03:32.699,,,f,HIDDEN
oloc_01HQBFZYCQ3SA093AF1KQK95C5,,"Tukwila and Des Moines, WA",,,Tukwila,,f,gdst_01GW2HKC6JBVM1S4P89T664V0A,ctry_01GW2HHDK9M26M80SG63T21SVH,-122.25591,47.462734,0101000020E6100000000000E060905EC0000000E03ABB4740,"{'"type'": '"Point'", '"coordinates'": [-122.255912781, 47.462734222]}",POINT(-122.25591278076172 47.46273422241211),t,f,orgn_01H9ESV0AQFTS3A3KWS87YKKTK,,2024-02-23 22:03:32.699,2024-02-23 22:03:32.699,,,f,HIDDEN
oloc_01HQBFZYD4Y2B8JW4140ZCT70C,,"Tacoma, WA",,,Tacoma,,f,gdst_01GW2HKC6JBVM1S4P89T664V0A,ctry_01GW2HHDK9M26M80SG63T21SVH,-122.43833,47.245502,0101000020E6100000000000A00D9C5EC0000000A06C9F4740,"{'"type'": '"Point'", '"coordinates'": [-122.438331604, 47.245502472]}",POINT(-122.4383316040039 47.24550247192383),t,f,orgn_01H9ESYCCDZS58FEKCKT79WHYS,,2024-02-23 22:03:32.699,2024-02-23 22:03:32.699,,,f,HIDDEN
oloc_01HQBFZYG4YRYH5GVZQ3Z0YYNB,,Orlando,,,Orlando,,f,gdst_01GW2HJ5XJRY6B6JNVZ8G8NFJY,ctry_01GW2HHDK9M26M80SG63T21SVH,-81.37903,28.54211,0101000020E610000000000000425854C0000000C0C78A3C40,"{'"type'": '"Point'", '"coordinates'": [-81.37902832, 28.542110443]}",POINT(-81.3790283203125 28.542110443115234),t,f,orgn_01HC7Z21V48WABZ82GVFJDDQ0M,,2024-02-23 22:03:32.699,2024-02-23 22:03:32.699,,,f,HIDDEN
oloc_01JA5YJKM44GD8TCEJQGDEFH7Z,,Luther Place Memorial Church,1226 Vermont Avenue Northwest,,Washington,20005,f,gdst_01GW2HJ5A278S2G84AB3N9FCW0,ctry_01GW2HHDK9M26M80SG63T21SVH,-77.031555,38.906998,0101000020E610000000000000054253C00000008018744340,"{'"type'": '"Point'", '"coordinates'": [-77.031555176, 38.906997681]}",POINT(-77.03155517578125 38.90699768066406),t,f,orgn_01JA5Y83S0E9ZWNM7N6MCQT416,,2024-10-14 16:42:56.008,2024-10-14 16:45:30.618,,,f,FULL
oloc_01HQBFZYH2CTK5SHC4ZPK73J35,,Mailing Address,4409 Hoffner Ave #311,,Orlando,32812,f,gdst_01GW2HJ5XJRY6B6JNVZ8G8NFJY,ctry_01GW2HHDK9M26M80SG63T21SVH,-81.329475,28.48186,0101000020E610000000000020165554C0000000205B7B3C40,"{'"type'": '"Point'", '"coordinates'": [-81.329475403, 28.481859207]}",POINT(-81.32947540283203 28.48185920715332),t,f,orgn_01HC7Z8NNRJRTPTQKY003RT2T1,,2024-02-23 22:03:32.699,2024-02-23 22:03:32.699,,,f,HIDDEN
oloc_01HQBFZYJYCTHVQYHXS2V84W6E,,National Remote,,,Georgetown,,f,gdst_01GW2HJJGA979WFBS7S7ECK0JK,ctry_01GW2HHDK9M26M80SG63T21SVH,-70.99197,42.724564,0101000020E6100000000000607CBF51C000000080BE5C4540,"{'"type'": '"Point'", '"coordinates'": [-70.991966248, 42.724563599]}",POINT(-70.9919662475586 42.72456359863281),t,f,orgn_01HC802XJ978E6DK5KXW8C5Y7D,,2024-02-23 22:03:32.699,2024-02-23 22:03:32.699,,,f,HIDDEN
oloc_01HQBFZZ4CGTXR95HW1XXJP84Z,,"Oakland, CA",,,Oakland,,f,gdst_01GW2HJ23GMD17FBJMJWD16PZ1,ctry_01GW2HHDK9M26M80SG63T21SVH,-122.271355,37.804455,0101000020E6100000000000E05D915EC000000060F8E64240,"{'"type'": '"Point'", '"coordinates'": [-122.271354675, 37.804454803]}",POINT(-122.27135467529297 37.8044548034668),t,f,orgn_01HQBFZZ3H86JNN8G9M4XE0PHR,,2024-02-23 22:03:32.699,2024-11-05 02:10:04.62,,,f,PARTIAL
oloc_01HQBFZYMYW1C2P06MTF3C4AZ1,,Office,427 S Van Ness Ave,,San Francisco,94103,f,gdst_01GW2HJ23GMD17FBJMJWD16PZ1,ctry_01GW2HHDK9M26M80SG63T21SVH,-122.417496,37.76636,0101000020E610000000000040B89A5EC00000002018E24240,"{'"type'": '"Point'", '"coordinates'": [-122.417495728, 37.766361237]}",POINT(-122.41749572753906 37.766361236572266),t,f,orgn_01HC8XDPRHD2HGQN93C1NEN7HN,,2024-02-23 22:03:32.699,2024-02-23 22:03:32.699,,,f,HIDDEN
